,SIR_pilot1,SIR_pilot2,SIR_pilot3,SIR_pilot4
224,6.946187442062928,6.946297541735883,6.9479366661969175,6.948115103165825
225,5.7219939810083265,5.721985104527089,5.7219620403114835,5.721964721027973
226,9.607346346995596,9.607318358191657,9.607394833076134,9.607304025221213
227,4.692394165327017,4.692400207874145,4.692565534792598,4.692468244627531
228,7.1943055877296205,7.19429988865617,7.194627511496172,7.194578092429467
229,9.54702529248228,9.546962332651484,9.54665451272566,9.546651103651941
230,8.813103831690078,8.813006128688182,8.812574097079214,8.812535279376737
231,6.869283589384034,6.869308081835273,6.869533428343278,6.869518671761857
232,8.564198135242696,8.564302208962992,8.565719576624026,8.565239567011982
233,11.671361109280305,11.67169124535465,11.674271450001555,11.673766600763805
234,7.888375887734693,7.8887649799264095,7.891026628690355,7.890875678089772
235,6.98571685905387,6.9856956789674705,6.986087023315813,6.986145677118632
236,12.321627858720095,12.32210732574298,12.321253448624327,12.320960643968261
237,7.862695439790194,7.863045406592677,7.863773339095973,7.863830388739853
238,9.208365748460915,9.208762094687751,9.209925141117635,9.20974663516185
239,8.386628231827896,8.386815664283922,8.387956366216732,8.387906918482456
240,5.24809802652857,5.248362112942368,5.248608717082708,5.248615480761049
241,7.697676882209244,7.69766109722983,7.697466181610953,7.697509113399916
242,11.777383258315092,11.777282501053909,11.777298828080783,11.777205991095066
243,17.29277103145559,17.292631681981817,17.293922454183225,17.294576725594435
244,9.080246817844525,9.080412843462488,9.081032867181353,9.08092418265423
245,4.473808845630249,4.473734804264359,4.473517541383449,4.473508486736569
246,5.856839956417097,5.8569272190374555,5.857006822319319,5.85709465759974
247,12.443535286248817,12.443472599493274,12.443847306920876,12.4436443683023
248,8.835162483307938,8.835229047122763,8.836147148968617,8.836018010691152
249,6.676445391641148,6.676425736254777,6.676352550497416,6.6763686764989725
250,8.259815471144403,8.260009884817462,8.261023072795217,8.260889124081816
251,5.089216679228755,5.089256514611023,5.08954118035286,5.089494983800743
252,9.982145151587634,9.982044032466256,9.981540908521886,9.98156414985791
253,12.116039941523741,12.116023450815893,12.115975584519575,12.115974623336719
254,9.41081460295028,9.410790374995493,9.411323657106468,9.411155373103853
255,10.329196015898036,10.32934266834882,10.330205089939568,10.330092604793515
256,13.897041989552356,13.89703950055766,13.897015764387097,13.897029006797162
257,9.476875183916011,9.47695182996997,9.47717705361377,9.477183620283782
258,9.805905039439416,9.805931498500936,9.80537483793607,9.805193960798565
259,4.625902834441484,4.625824445480154,4.625469514562374,4.62534432729655
260,7.808309990157455,7.808241393100445,7.808824714826217,7.808789748644261
261,5.326980531462631,5.326654617742576,5.326841905037128,5.326393945303318
262,13.085906733612042,13.08564814542434,13.085108791569818,13.084997226778043
263,8.220716442513952,8.220772481461193,8.220950976427748,8.22084792420855
264,13.531755083513673,13.531714482620105,13.53160482125179,13.531550055020231
265,9.916917621314962,9.91692537419344,9.917335826712176,9.917187353300502
266,6.194161426321382,6.194058693941934,6.193631655681669,6.193677927881437
267,7.910220498217587,7.910194297469096,7.910410399858353,7.910396477204173
268,8.413760530968545,8.413855805728204,8.414514584628169,8.414342470969848
269,7.124615776237481,7.125095992067636,7.126539051717743,7.126408712894352
270,6.5469449016846015,6.546853830795905,6.547052732108884,6.547272176409268
271,5.6605077637687495,5.66082840122673,5.661938391877612,5.661985226425308
272,6.820182861526636,6.8199246110821665,6.821270888055857,6.821400616899467
273,9.575686821962702,9.57557811874224,9.575490260136814,9.57550462565697
274,5.745770472292638,5.745383619007178,5.7452296415842605,5.744371551155028
275,8.771191446653622,8.77107971378927,8.771097036744838,8.77085376597282
276,12.275092553656693,12.275117771519522,12.275095026335228,12.27507568878859
277,6.982765040866071,6.983056325165337,6.984489475233824,6.984419391347735
278,6.845833719987015,6.8456199490013345,6.844934953584504,6.844983637862066
279,4.60959674328972,4.609992789525597,4.610786883385349,4.610753001839585
280,8.279832718360463,8.279899744684334,8.280522583340149,8.280446956714911
281,7.468478573422402,7.468552406091345,7.468984171729889,7.468914662874379
282,8.245131124199135,8.245130182271343,8.24549636301098,8.245358380010714
283,6.199571604812444,6.199431884712223,6.198627693014469,6.198538884623362
284,10.72800209079923,10.727988157991838,10.728041095259446,10.727882003945554
285,9.782883488287444,9.78321319788314,9.783897375848467,9.783826461651477
286,13.697473517071536,13.697430453000717,13.697552383646354,13.697943893611509
287,15.53328097200163,15.533304739308571,15.533401088961586,15.533280145132123
288,8.291198477297808,8.291456875691656,8.293754224391881,8.294014419793209
289,9.502364076209819,9.502364957392095,9.502509144596342,9.502446598675657
290,6.203601653221767,6.203241772827993,6.202668333804119,6.202145285376486
291,6.801745781671297,6.801627655492473,6.801804692090699,6.8018868477608905
292,4.171292424702862,4.171285182349261,4.170548736622251,4.170704386847589
293,13.857169613399709,13.85716795696133,13.857156968467528,13.857156748371649
294,10.63685394869627,10.636738167017478,10.636487635620526,10.636522613392811
295,10.727092467222787,10.727478705583035,10.72958053862271,10.729830450379707
296,8.324074907941416,8.32418100016117,8.326560349266522,8.326653776206713
297,11.716892819934587,11.716998586181562,11.717179050309017,11.717272627369898
298,12.705993475641451,12.70598358409532,12.707221315902139,12.707124182072372
299,8.512952015001934,8.513029026560734,8.513534606168857,8.513259223757874
300,6.894685572120275,6.8946688794974245,6.894475006881422,6.89436890680334
301,8.65465690943913,8.654234398707809,8.649041442222131,8.647716628901183
302,8.38328560176243,8.383540961252578,8.38622754956918,8.386879112982191
303,8.87877632352748,8.879002718590375,8.880312327456515,8.8805976808535
304,8.148127421753964,8.148206937146753,8.149787660415432,8.150399623464955
305,5.0035080720852685,5.003599472194159,5.003652100214808,5.003814471298864
306,10.206442203861645,10.20656012787622,10.206797113223763,10.206698272993284
307,8.640515793380208,8.640552919611798,8.641238696497863,8.641045749932601
308,4.628495155664777,4.628486427284789,4.62837396388358,4.628518967114306
309,3.8808296403473648,3.880815549803693,3.8813110230416075,3.881662028063255
310,7.997266057735147,7.997241145056804,7.997322589403868,7.997366015350481
311,5.408814907858464,5.408529781920165,5.406755468453327,5.407025902002376
312,10.17470839852679,10.174761489094804,10.176092681670912,10.175449857758576
313,8.333027355541768,8.335848423252688,8.348296739076703,8.349055948606452
314,11.03779088422909,11.037818752212559,11.038224332604907,11.038001915065479
315,10.391889445513216,10.392737321350019,10.395985920082003,10.396091563568268
316,14.828318415828921,14.828313449799133,14.82833720527921,14.828281069384568
317,6.095235065011398,6.095417027197967,6.096165882991718,6.096511153016856
318,8.008001280229985,8.00758503167716,8.006132180836861,8.005725528383122
319,11.975791043389865,11.976039642972252,11.97875243894157,11.978724776007944
320,14.70224965225013,14.70219667802996,14.702168631716791,14.702174580581156
321,10.134921214662425,10.134872808884754,10.13535626646772,10.134820268565033
322,6.550624734932828,6.55070663964247,6.551642670475872,6.551154578861318
323,6.86094199522199,6.860967410502589,6.861333123650643,6.861287731291324
324,9.978737745769406,9.978679157322123,9.97936087895501,9.979307744715554
325,7.936701250644784,7.937133430143836,7.947528076973231,7.948618758234526
326,6.301796428460395,6.3019014544477585,6.302108719861631,6.302064126527077
327,4.1081874322559955,4.108361402039416,4.109022514789703,4.109067964305332
328,11.279172420316721,11.279144030245403,11.279196242015798,11.279089576317627
329,11.19661053613801,11.196538287637006,11.195758856506783,11.19567537376118
330,8.189740949409323,8.189743345537838,8.18931863546455,8.189064477124937
331,10.722872420639744,10.72279267294114,10.723048859962445,10.722879066106053
332,6.415220059692381,6.415360372942763,6.41559617556325,6.415574519765828
333,9.03375894777406,9.033761662140448,9.033774475142572,9.033794707201515
334,7.008629551709059,7.009191799134687,7.010363847155475,7.010634038210882
335,8.19082627252094,8.190934120966528,8.191616035601042,8.191628614541113
336,11.488538284358365,11.488546413372212,11.48859756878575,11.488506443871895
337,4.220527921803972,4.220413656966257,4.220842496136687,4.220518542715161
338,7.225509303754834,7.225477459301062,7.225654568128441,7.225520325110239
339,5.699088837123716,5.698993440715562,5.698772863916464,5.6987022483954695
340,7.957592079459293,7.957733731650595,7.958252087771244,7.958226107508764
341,8.393407930649614,8.393331960071919,8.393813564739133,8.393259817228117
342,7.696893791436804,7.696858855333108,7.697100800657553,7.696990399299086
343,11.336222820675069,11.336218818058725,11.336465306466776,11.336159224836845
344,7.755034264719499,7.755046703371505,7.7554150448721195,7.755075516936798
345,6.87350852425274,6.87355957505158,6.874764704946113,6.874523070832813
346,7.366034492105127,7.366189322974331,7.368228510929691,7.367993592092294
347,7.094013313178605,7.094436187638795,7.0961896717472595,7.096174336151923
348,9.944663215119293,9.944864413788286,9.945257556936697,9.945256107874993
349,7.66330114008285,7.663291224624123,7.6630654856695966,7.662888895441151
350,12.78991896083486,12.790010085371806,12.790264671240868,12.790120162780756
351,5.911655685077594,5.911652252368792,5.91129036209966,5.911387697892023
352,5.067273375528606,5.06703054480078,5.066104156281382,5.066355798029553
353,9.248345957388352,9.248311275729327,9.249729729343532,9.248563266873846
354,7.8110191242620255,7.810950400098448,7.811090916602824,7.810678593946166
355,7.775767574291713,7.775664422421491,7.775968685080567,7.77582637360603
356,8.63393031286774,8.63405680983574,8.635218483806671,8.635248683307072
357,9.12370878010339,9.123672246226052,9.123555644430127,9.123621986394836
358,9.34617850469002,9.346327956269883,9.347664501147046,9.347361649338023
359,8.033773483079012,8.033711792513458,8.034040308862462,8.03384429029795
360,7.039055558387038,7.038267714433138,7.0372293330141,7.0375346259683695
361,6.088022734119395,6.08842938344865,6.09116642213762,6.090473217357136
362,14.515485157844228,14.515505163699306,14.515601650956736,14.515552802165416
363,8.776898612688377,8.776639915460247,8.775658023035257,8.775888888999035
364,8.504103009051617,8.504192918829254,8.505383273842128,8.505040388833184
365,6.012038556158457,6.0120635623135215,6.012138279341649,6.012067169416695
366,14.891938626772097,14.891901328703856,14.892279089758551,14.89221526569468
367,7.606506866137199,7.606507414157825,7.606492317711222,7.606513474314443
368,5.112690079550072,5.112723175218986,5.113705157212322,5.113524866848485
369,16.944705250996964,16.945275174844724,16.947523910555976,16.9471057060549
370,8.119618957494847,8.119607313112297,8.119998997336372,8.119537425706373
371,7.399667316921623,7.399950627375506,7.401206813523082,7.401108898365383
372,9.286728588290487,9.287163032985655,9.28910602680154,9.289154017841284
373,6.188163951032951,6.1884199700768106,6.190036578267614,6.1898560849599065
374,6.93751829781005,6.937660938887463,6.938077866112495,6.938118105848824
375,6.8517442801775905,6.851618329080864,6.852099127569292,6.851777881481923
376,7.404406812299731,7.40444733447355,7.404578335987981,7.404473915688606
377,11.932148653960851,11.932037460257643,11.93176416693139,11.931446524452944
378,9.902320909827418,9.902299923976976,9.901803879391176,9.901654858252344
379,6.5600184023172865,6.559381958832878,6.558465655155299,6.5582992192594025
380,6.873814446998237,6.873953729548465,6.875305588471107,6.875447888015146
381,6.622732242483458,6.623244925946999,6.624437589155763,6.624331754245576
382,6.823446548654745,6.823289655301975,6.822592294436336,6.822763036080436
383,8.442767548097539,8.442855526908248,8.442868639583185,8.442549875492306
384,6.979119499523185,6.982751221265236,6.998140775888735,6.9989214496051675
385,7.597144252268178,7.59715350662935,7.597269434617111,7.5972473483231155
386,6.9364511935404,6.936507215899448,6.936830200274596,6.936813065465842
387,8.436074809557073,8.43634829194639,8.436962455424762,8.436209648706068
388,10.017971502597309,10.01602075016757,10.009084072274906,10.008029575622189
389,8.106693434780466,8.106485115968185,8.105952547178791,8.10611894221544
390,8.966669569189062,8.966875334530727,8.968152163812444,8.968019179499281
391,7.501664034380835,7.501827067733764,7.502315664777608,7.502435487475273
392,10.707870325837119,10.707913859650109,10.708080171143656,10.708039581254452
393,13.25010127869074,13.250150300121577,13.251217398528667,13.251316865655715
394,14.462568071178099,14.462454104977137,14.46180737610181,14.461704439887257
395,11.445327305767831,11.445432649739917,11.446372085783164,11.446230920860486
396,7.493597564185724,7.493267230744809,7.493069056077801,7.493045103050228
397,11.163850337233612,11.163557925603211,11.164195204381874,11.164253171374042
398,11.607088404173844,11.60718186856891,11.607830909448975,11.607787078226062
399,13.349784896438202,13.34964498960508,13.349414081049357,13.34931458960611
400,6.785341934244852,6.785326171897516,6.785315105395766,6.785275885517866
401,7.684754653703932,7.68465624024188,7.684158113123088,7.684170169564083
402,8.110038639758642,8.110344463924005,8.111863143078216,8.11125841742935
403,9.303650218950319,9.303384936814725,9.302025630057566,9.303228274809491
404,12.555015245698407,12.555370179374892,12.557563234314337,12.556782705909743
405,8.727065138324612,8.727051416253284,8.727351978063654,8.727388475322012
406,5.4972064292534615,5.497157365927502,5.4969524062345165,5.4970264840915615
